createdAt;orderId;fulfillmentId;type;channel;location;sku;treatmentQuantity;acquisitionType;stockType;reason;treatmentType;totalOrPartial;registeredAt;situation
2026-01-03T20:58:50.000Z;1600692158549;02;PICKUP;lancaperfume;LP RECIFE RECIFE;502VE011733-A3291GG;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T15:00:59.000Z;processed
2026-01-03T20:58:50.000Z;1600692158549;02;PICKUP;lancaperfume;LP RECIFE RECIFE;502VE011851-A3422GG;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-01-08T15:00:59.000Z;processed
2026-01-03T20:58:50.000Z;1600692158549;02;PICKUP;lancaperfume;LP RECIFE RECIFE;537TE001129-A000139;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-08T15:00:59.000Z;processed
2026-01-08T11:07:08.000Z;1601792161576;01;SHIPMENT;lancaperfume;LP BELEM BOULEVARD;538OB000702-A3920U;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T15:01:07.000Z;processed
2026-01-03T01:45:26.000Z;1600502158022;01;SHIPMENT;lancaperfume;LP RECIFE RECIFE;502BL009036-A3615GG;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-08T15:03:53.000Z;processed
2026-01-03T01:45:26.000Z;1600502158022;01;SHIPMENT;lancaperfume;LP RECIFE RECIFE;502VE011757-A3615GG;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T15:03:53.000Z;processed
2026-01-03T22:54:49.000Z;1600712158611;01;SHIPMENT;lancaperfume;LP RECIFE RECIFE;502VE012299-A0001M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T15:04:14.000Z;processed
2026-01-05T21:45:14.000Z;1601182159748;02;SHIPMENT;lancaperfume;LP RECIFE RECIFE;502VE012042-A3693GG;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T15:04:38.000Z;processed
2026-01-06T13:11:03.000Z;1601332160165;01;SHIPMENT;lancaperfume;LP RECIFE RECIFE;526CA000071-A3173G;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T15:04:55.000Z;processed
2026-01-07T20:51:48.000Z;1601652161222;01;SHIPMENT;lancaperfume;LP RECIFE RECIFE;502VE012242-A3744G;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T15:05:13.000Z;processed
2026-01-07T20:59:28.000Z;1601652161231;01;SHIPMENT;lancaperfume;LP RECIFE RECIFE;526SA000149-A3169M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T15:05:30.000Z;processed
2026-01-08T12:30:04.000Z;1601812161637;01;SHIPMENT;lancaperfume;LP RECIFE RECIFE;502TS005201-A0001GG;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T15:05:50.000Z;processed
2026-01-07T23:52:57.000Z;1601682161341;01;SHIPMENT;lancaperfume;LP RIO DE JANEIRO BARRA;530CT000129-A3919U;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T15:51:38.000Z;processed
2026-01-08T02:23:15.000Z;1601702161463;01;PICKUP;lancaperfume;LP RIO DE JANEIRO BARRA;502BL009037-A3291P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-08T16:05:14.000Z;processed
2026-01-08T02:23:15.000Z;1601702161463;01;PICKUP;lancaperfume;LP RIO DE JANEIRO BARRA;502BL009098-A3283M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-08T16:05:14.000Z;processed
2026-01-08T02:23:15.000Z;1601702161463;01;PICKUP;lancaperfume;LP RIO DE JANEIRO BARRA;502VE011975-A3395M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T16:05:14.000Z;processed
2026-01-08T02:23:15.000Z;1601702161463;01;PICKUP;lancaperfume;LP RIO DE JANEIRO BARRA;502VE012004-A0001M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-08T16:05:14.000Z;processed
2026-01-04T00:04:53.000Z;1600722158636;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502BL009100-A0001G;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T17:06:30.000Z;processed
2026-01-08T12:10:25.000Z;1601802161623;01;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502VE011922-A3549M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T17:42:50.000Z;processed
2026-01-08T15:31:03.000Z;1601842161771;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;502VE012210-A3828M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T17:43:05.000Z;processed
2026-01-08T16:51:11.000Z;1601852161852;01;SHIPMENT;lancaperfume;LP BH BOULEVARD;502CA001545-A3390M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T17:45:28.000Z;processed
2026-01-08T17:16:37.000Z;1601852161889;01;SHIPMENT;lancaperfume;LP BH BOULEVARD;530BN000196-A3774U;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T17:45:40.000Z;processed
2026-01-08T17:22:22.000Z;1601852161891;03;SHIPMENT;lancaperfume;LP CURITIBA MUELLER;502CL000242-A3288P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T18:04:25.000Z;processed
2026-01-08T14:23:52.000Z;1601822161717;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;502VE011816-A3288P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T18:48:29.000Z;processed
2026-01-08T18:46:24.000Z;1601872161959;01;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;502BL009192-A0001GG;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T18:49:00.000Z;processed
2026-01-08T18:46:24.000Z;1601872161959;01;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;502SA002877-A0001GG;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T18:49:00.000Z;processed
2026-01-07T23:57:14.000Z;1601682161351;03;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;502SA002808-A0001PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T18:49:46.000Z;processed
2026-01-07T23:57:14.000Z;1601682161351;03;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;502TP001894-A0001PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T18:49:46.000Z;processed
2026-01-07T20:26:21.000Z;1601642161196;01;SHIPMENT;lancaperfume;LP CAMPO GRANDE;530BN000196-A4025U;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T19:08:20.000Z;processed
2026-01-08T02:02:28.000Z;1601702161447;03;SHIPMENT;lancaperfume;LP CAMPO GRANDE;530CT000127-A0001U;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T19:08:37.000Z;processed
2026-01-08T02:10:27.000Z;1601702161457;01;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502VE012136-A3791M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T19:08:58.000Z;processed
2026-01-08T03:38:50.000Z;1601722161497;01;SHIPMENT;lancaperfume;LP CAMPO GRANDE;530BN000196-A4025U;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T19:09:14.000Z;processed
2026-01-05T22:08:18.000Z;1601182159769;02;SHIPMENT;lancaperfume;LP SAO PAULO MORUMBI SHOP;502TS005120-A3517M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-08T20:28:08.000Z;processed
2026-01-05T22:08:18.000Z;1601182159769;02;SHIPMENT;lancaperfume;LP SAO PAULO MORUMBI SHOP;502TS005215-A0001M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T20:28:08.000Z;processed
2026-01-07T13:05:50.000Z;1601572160832;01;SHIPMENT;lancaperfume;LP SAO PAULO MORUMBI SHOP;502VE012136-A3791GG;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T20:40:07.000Z;processed
2026-01-07T17:11:18.000Z;1601612160983;01;SHIPMENT;lancaperfume;LP SAO PAULO MORUMBI SHOP;502RG001130-A2866PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T20:40:46.000Z;processed
2026-01-08T02:23:15.000Z;1601702161463;02;SHIPMENT;lancaperfume;LP SAO PAULO MORUMBI SHOP;502CF003129-A3289P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T20:56:05.000Z;processed
2026-01-07T20:56:17.000Z;1601652161223;02;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502BL009029-A3550P;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-01-08T21:33:48.000Z;processed
2026-01-07T20:56:17.000Z;1601652161223;02;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502BL009089-A3390M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-08T21:33:48.000Z;processed
2026-01-07T20:56:17.000Z;1601652161223;02;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502CF003097-A3550P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-08T21:33:48.000Z;processed
2026-01-07T20:56:17.000Z;1601652161223;02;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502CF003164-A3422P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T21:33:48.000Z;processed
2026-01-07T20:59:15.000Z;1601652161229;01;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;501BF000986-A337342;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-08T21:35:14.000Z;processed
2026-01-07T20:59:15.000Z;1601652161229;01;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;501SH002956-A328242;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T21:35:14.000Z;processed
2026-01-07T20:59:15.000Z;1601652161229;01;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;501SH003039-A000442;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-08T21:35:14.000Z;processed
2026-01-08T16:50:57.000Z;1601852161851;01;SHIPMENT;lancaperfume;LP SAO PAULO MORUMBI SHOP;502TS005208-A3287G;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T21:39:55.000Z;processed
2026-01-08T12:18:25.000Z;1601802161628;01;SHIPMENT;lancaperfume;LP BRASILIA PARKSHOPPING;502VE012136-A3791PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-08T23:10:50.000Z;processed
2026-01-09T02:31:28.000Z;1601952162403;01;SHIPMENT;lancaperfume;LP CURITIBA MUELLER;502VE012122-A0001M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T12:02:51.000Z;processed
2026-01-08T16:42:27.000Z;1601852161838;01;PICKUP;lancaperfume;LP NOVA VENEZA OSVALDO B.;502ML000782-A0001PP;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-01-09T15:34:58.000Z;processed
2026-01-08T16:42:27.000Z;1601852161838;01;PICKUP;lancaperfume;LP NOVA VENEZA OSVALDO B.;502SH001716-A0003PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T15:34:58.000Z;processed
2026-01-09T12:12:02.000Z;1602042162570;02;SHIPMENT;lancaperfume;LP NOVA VENEZA OSVALDO B.;502CF003206-A0001P;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-01-09T15:41:15.000Z;processed
2026-01-09T12:12:02.000Z;1602042162570;02;SHIPMENT;lancaperfume;LP NOVA VENEZA OSVALDO B.;530CI000782-A0002P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T15:41:15.000Z;processed
2026-01-09T13:08:42.000Z;1602052162642;02;SHIPMENT;lancaperfume;LP NOVA VENEZA OSVALDO B.;502VE011949-A0001M;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-01-09T15:42:17.000Z;processed
2026-01-09T12:20:58.000Z;1602042162579;01;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502BL009100-A0001PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T16:07:05.000Z;processed
2026-01-09T12:20:58.000Z;1602042162579;01;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502CF003206-A0001P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T16:07:05.000Z;processed
2026-01-09T12:20:58.000Z;1602042162579;01;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502SH001683-A3296P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T16:07:05.000Z;processed
2026-01-09T12:20:58.000Z;1602042162579;01;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502TS005251-A0001P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T16:07:05.000Z;processed
2026-01-09T12:20:58.000Z;1602042162579;01;SHIPMENT;lancaperfume;LP CAMPO GRANDE;534MA000023-A0001P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T16:07:05.000Z;processed
2026-01-09T12:43:23.000Z;1602052162593;03;SHIPMENT;lancaperfume;LP CURITIBA MUELLER;502BD001756-A3353P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T16:13:24.000Z;processed
2026-01-09T02:41:48.000Z;1601952162409;01;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502SH001731-A3548M;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-01-09T16:53:03.000Z;processed
2026-01-09T16:57:49.000Z;1602092162942;02;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502BL009021-A2865M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T17:54:35.000Z;processed
2026-01-09T16:57:49.000Z;1602092162942;02;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502SH001719-A3560P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T17:54:35.000Z;processed
2026-01-09T10:47:34.000Z;1602032162522;01;SHIPMENT;lancaperfume;LP RIO DE JANEIRO BARRA;502MA001851-A3353M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T18:18:25.000Z;processed
2026-01-09T11:23:55.000Z;1602032162543;01;SHIPMENT;lancaperfume;LP RIO DE JANEIRO BARRA;502VE011827-A3397GG;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T18:18:44.000Z;processed
2026-01-07T23:56:34.000Z;1601682161349;01;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;501SH002958-A000140;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T18:24:27.000Z;processed
2026-01-07T23:56:34.000Z;1601682161349;01;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502BL009177-A0006G;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T18:24:27.000Z;processed
2026-01-07T23:56:34.000Z;1601682161349;01;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502RG001105-A0001G;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T18:24:27.000Z;processed
2026-01-08T02:02:28.000Z;1601702161447;02;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;526BK001321-A3172PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T18:25:42.000Z;processed
2026-01-08T02:02:28.000Z;1601702161447;02;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;526MO000517-A317210;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T18:25:42.000Z;processed
2026-01-08T02:02:28.000Z;1601702161447;02;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;537TE001129-A000136;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T18:25:42.000Z;processed
2026-01-09T16:14:47.000Z;1602082162844;01;SHIPMENT;lancaperfume;LP RIO DE JANEIRO BARRA;501CF008493-A000338;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T18:48:20.000Z;processed
2026-01-09T16:14:47.000Z;1602082162844;01;SHIPMENT;lancaperfume;LP RIO DE JANEIRO BARRA;502BL009134-A0001P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T18:48:20.000Z;processed
2026-01-09T16:14:47.000Z;1602082162844;01;SHIPMENT;lancaperfume;LP RIO DE JANEIRO BARRA;502TS005210-A3296PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T18:48:20.000Z;processed
2026-01-09T12:38:37.000Z;1602052162586;03;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;502BL009246-A3560P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T19:17:04.000Z;processed
2026-01-09T12:57:29.000Z;1602052162618;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;502VE012210-A3828M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T19:17:18.000Z;processed
2026-01-08T17:22:22.000Z;1601852161891;02;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502CF003173-A0001P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T19:17:27.000Z;processed
2026-01-08T17:22:22.000Z;1601852161891;02;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502CL000259-A3741P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T19:17:27.000Z;processed
2026-01-08T17:22:22.000Z;1601852161891;02;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502KT000112-A3041PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T19:17:27.000Z;processed
2026-01-08T17:22:22.000Z;1601852161891;02;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;538OB000676-A0001U;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T19:17:27.000Z;processed
2026-01-09T17:25:37.000Z;1602092162981;02;SHIPMENT;lancaperfume;LP CURITIBA MUELLER;502CA001539-A0001P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T19:26:43.000Z;processed
2026-01-09T14:45:01.000Z;1602072162754;01;SHIPMENT;lancaperfume;LP BH BOULEVARD;502CF003189-A2861PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T19:48:11.000Z;processed
2026-01-09T14:45:01.000Z;1602072162754;01;SHIPMENT;lancaperfume;LP BH BOULEVARD;502ML000758-A2861PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T19:48:11.000Z;processed
2026-01-09T14:45:01.000Z;1602072162754;01;SHIPMENT;lancaperfume;LP BH BOULEVARD;538OB000736-A0001U;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T19:48:11.000Z;processed
2026-01-09T14:44:49.000Z;1602072162751;02;SHIPMENT;lancaperfume;LP RIO DE JANEIRO BARRA;501CF008409-A000438;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T20:05:26.000Z;processed
2026-01-09T16:02:47.000Z;1602082162827;01;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502MA001853-A3288P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T20:41:41.000Z;processed
2026-01-09T16:02:47.000Z;1602082162827;01;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502MA001863-A3287P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T20:41:41.000Z;processed
2026-01-09T13:55:15.000Z;1602062162710;02;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;526SH000092-A3171P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T20:42:15.000Z;processed
2026-01-09T20:20:37.000Z;1602122163327;01;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502BL009260-A0001P;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-01-09T21:17:19.000Z;processed
2026-01-08T23:13:28.000Z;1601912162211;02;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;538OB000736-A0001U;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T21:17:32.000Z;processed
2026-01-08T22:46:48.000Z;1601912162185;02;SHIPMENT;lancaperfume;LP SAO PAULO MORUMBI SHOP;537SL000128-A000337;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-09T22:13:00.000Z;processed
2026-01-08T22:46:48.000Z;1601912162185;02;SHIPMENT;lancaperfume;LP SAO PAULO MORUMBI SHOP;537SL000128-A000339;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-09T22:13:00.000Z;processed
2026-01-10T00:15:12.000Z;1602162163697;01;SHIPMENT;lancaperfume;LP BELEM BOULEVARD;538OB000724-A3538U;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-10T00:28:01.000Z;processed
2026-01-10T15:21:23.000Z;1602312164287;02;SHIPMENT;lancaperfume;LP RIO DE JANEIRO BARRA;501CF008394-A000442;1;PURCHASE;PHYSICAL;RUPTURE;STOCKOUT;total;2026-01-10T15:22:17.000Z;processed
2026-01-09T18:53:03.000Z;1602112163142;02;SHIPMENT;lancaperfume;LP BH BOULEVARD;502RG001130-A2866G;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-10T15:58:52.000Z;processed
2026-01-09T20:12:49.000Z;1602122163311;03;SHIPMENT;lancaperfume;LP BH BOULEVARD;502ML000779-A0007PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-10T15:59:12.000Z;processed
2026-01-10T12:13:11.000Z;1602282164054;02;SHIPMENT;lancaperfume;LP BH BOULEVARD;502CF003101-A0007M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-10T16:00:10.000Z;processed
2026-01-10T12:13:11.000Z;1602282164054;02;SHIPMENT;lancaperfume;LP BH BOULEVARD;502ML000779-A0007P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-10T16:00:10.000Z;processed
2026-01-10T13:39:44.000Z;1602302164156;02;SHIPMENT;lancaperfume;LP BH BOULEVARD;502CF003151-A3432M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-10T16:00:35.000Z;processed
2026-01-10T13:39:44.000Z;1602302164156;02;SHIPMENT;lancaperfume;LP BH BOULEVARD;502RG001110-A3359M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-10T16:00:35.000Z;processed
2026-01-09T19:36:30.000Z;1602122163251;02;SHIPMENT;lancaperfume;LP CAMPO GRANDE;501CF008499-A000436;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-10T16:20:26.000Z;processed
2026-01-09T19:57:26.000Z;1602122163269;03;SHIPMENT;lancaperfume;LP CAMPO GRANDE;501CL000128-A0004M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-10T16:20:42.000Z;processed
2026-01-10T16:35:55.000Z;1602332164358;02;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502SH001770-A3937PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-10T17:16:28.000Z;processed
2026-01-10T16:35:55.000Z;1602332164358;02;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502TP001919-A3333P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-10T17:16:28.000Z;processed
2026-01-10T16:35:55.000Z;1602332164358;02;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502TP001943-A3711P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-10T17:16:28.000Z;processed
2026-01-10T17:46:59.000Z;1602342164432;02;SHIPMENT;lancaperfume;LP BH BOULEVARD;502TP001919-A3333P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-10T18:11:36.000Z;processed
2026-01-10T17:46:59.000Z;1602342164432;02;SHIPMENT;lancaperfume;LP BH BOULEVARD;526BK001324-A3177M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-10T18:11:36.000Z;processed
2026-01-10T17:46:59.000Z;1602342164432;02;SHIPMENT;lancaperfume;LP BH BOULEVARD;526CF000050-A3966P;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-10T18:11:36.000Z;processed
2026-01-09T17:59:13.000Z;1602102163016;01;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;502BL009036-A3615PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-10T18:17:07.000Z;processed
2026-01-09T17:59:13.000Z;1602102163016;01;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;502BL009104-A3331PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-10T18:17:07.000Z;processed
2026-01-09T17:59:13.000Z;1602102163016;01;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;502CF003170-A0003P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-10T18:17:07.000Z;processed
2026-01-09T17:59:13.000Z;1602102163016;01;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;502TS005289-A0003P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-10T18:17:07.000Z;processed
2026-01-09T17:59:13.000Z;1602102163016;01;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;502TS005289-A0003PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-10T18:17:07.000Z;processed
2026-01-09T17:59:13.000Z;1602102163016;01;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;502VE012107-A3784P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-10T18:17:07.000Z;processed
2026-01-09T20:47:29.000Z;1602132163379;01;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;501SH003047-A000440;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-10T18:19:46.000Z;processed
